text,date,char,sentiment,polarity,subjectivity,timestamp,Preprocess
"RT @oshawildling: daenerys targaryen’s journey was a long and sad one, but she’ll always be remembered as one of the most iconic characters…",05/19/2019,Daenerys Targaryen,Pos,0.11249999999999999,0.6,05/19/2019 23:26:57,rt oshawildling daenerys targaryen journey wa long and sad one but she ll always be remembered a one of the most iconic character
"RT @yeahclarke: Thank you Emilia Clarke for bringing to life my favorite character of all time, Daenerys Targaryen. Your dedication and wor…",05/19/2019,Daenerys Targaryen,Pos,0.5,1.0,05/19/2019 23:26:53,rt yeahclarke thank you emilia clarke for bringing to life my favorite character of all time daenerys targaryen your dedication and wor
RT @johne1998: This scene alone cemented Daenerys Targaryen the baddest bitch in the Seven Kingdoms  https://t.co/pXFr8eh8nr,05/19/2019,Daenerys Targaryen,Neu,0.0,0.0,05/19/2019 23:26:42,rt johne1998 this scene alone cemented daenerys targaryen the baddest bitch in the seven kingdom http co pxfr8eh8nr
RT @Tristan94351401: @GameOfThrones @HBO Daenerys reunited with Drogo and Rhaego in the vision at the House of the Undying was my favorite…,05/19/2019,Daenerys Targaryen,Neu,0.0,0.0,05/19/2019 23:26:25,rt tristan94351401 gameofthrones hbo daenerys reunited with drogo and rhaego in the vision at the house of the undying wa my favorite
"In honor of Game of Thrones going away tonight and never coming back, was gonna post my old Daenerys Targaryen cost… https://t.co/nbKRuGrNQM",05/19/2019,Daenerys Targaryen,Neg,-0.10000000000000002,0.20000000000000004,05/19/2019 23:26:21,in honor of game of throne going away tonight and never coming back wa gonna post my old daenerys targaryen cost http co nbkrugrnqm
"Game of Thrones Odds - Ruler of Westeros - Season Finale
#GameOfThrones 

Bran Stark 10/11 
Jon Snow 2/1 
Sansa Sta… https://t.co/4iP9dcxGst",05/19/2019,Daenerys Targaryen,Neg,-0.30000000000000004,0.5,05/19/2019 23:26:18,game of throne odds ruler of westeros season finale gameofthrones bran stark 10 11 jon snow 2 1 sansa sta http co 4ip9dcxgst
"RT @madisynnunan: a huge thank you to emilia clarke for bringing to life one of the most iconic &amp; strongest characters, daenerys targaryen.…",05/19/2019,Daenerys Targaryen,Pos,0.46666666666666673,0.6333333333333333,05/19/2019 23:26:18,rt madisynnunan huge thank you to emilia clarke for bringing to life one of the most iconic amp strongest character daenerys targaryen
"RT @oshawildling: daenerys targaryen’s journey was a long and sad one, but she’ll always be remembered as one of the most iconic characters…",05/19/2019,Daenerys Targaryen,Pos,0.11249999999999999,0.6,05/19/2019 23:26:15,rt oshawildling daenerys targaryen journey wa long and sad one but she ll always be remembered a one of the most iconic character
"No matter what happens tonight, i am behind &amp; Fully support Khaleesi Daenerys Targaryen The Mother of Dragons and h… https://t.co/cov9imYEID",05/19/2019,Daenerys Targaryen,Neg,-0.4,0.7,05/19/2019 23:26:10,no matter what happens tonight am behind amp fully support khaleesi daenerys targaryen the mother of dragon and http co cov9imyeid
Game of Thrones' last episode today 🙁 I'm still on Dany's side and I hope she'll end up on the throne. Valar Morghu… https://t.co/c1IF2HwEBh,05/19/2019,Daenerys Targaryen,Neg,-0.2,0.23333333333333334,05/19/2019 23:26:06,game of throne last episode today m still on dany side and hope she ll end up on the throne valar morghu http co c1if2hwebh
"Today , I say goodbye to my favorite “Daenerys Targaryen, 
First of Her Name
The Unburnt
Queen Of the Andals and th… https://t.co/mT1s2hmpD1",05/19/2019,Daenerys Targaryen,Pos,0.375,0.6666666666666666,05/19/2019 23:25:58,today say goodbye to my favorite daenerys targaryen first of her name the unburnt queen of the andals and th http co mt1s2hmpd1
"RT @IRONLOKl: #GameOfThronesFinale #TheFinalEpisode 

who do you want on the iron throne? 

RT for Jon Snow
LIKE for Daenerys Targaryen htt…",05/19/2019,Daenerys Targaryen,Neu,0.0,0.0,05/19/2019 23:25:58,rt ironlokl gameofthronesfinale thefinalepisode who do you want on the iron throne rt for jon snow like for daenerys targaryen htt
"RT @PhotosGoT: In honor of the angel that is Daenerys Targaryen, here’s a thread of photos from every episode that she was in (photos edite…",05/19/2019,Daenerys Targaryen,Neu,0.0,0.0,05/19/2019 23:25:50,rt photosgot in honor of the angel that is daenerys targaryen here a thread of photo from every episode that she wa in photo edite
"Good things come in pairs! 
#GOT series finale is tonight 💙💗💙

#TheFeels with My beloved #JonSnow… https://t.co/u3eF2O3bCQ",05/19/2019,Daenerys Targaryen,Pos,0.7875,0.8,05/19/2019 23:25:49,good thing come in pair got series finale is tonight thefeels with my beloved jonsnow http co u3ef2o3bcq
"RT @oshawildling: daenerys targaryen’s journey was a long and sad one, but she’ll always be remembered as one of the most iconic characters…",05/19/2019,Daenerys Targaryen,Pos,0.11249999999999999,0.6,05/19/2019 23:25:43,rt oshawildling daenerys targaryen journey wa long and sad one but she ll always be remembered a one of the most iconic character
"""When my dragons are grown, we will take back what was stolen from me and destroy those who wronged me! We will lay… https://t.co/x8ZKG36mFp",05/19/2019,Daenerys Targaryen,Neg,-0.125,0.0,05/19/2019 23:25:30,when my dragon are grown we will take back what wa stolen from me and destroy those who wronged me we will lay http co x8zkg36mfp
RT @Pernilleoe: In honor of the @gameofthrones finale here’s a repost of a drawing I did a few years ago. #girlsinanimation #daenerystargar…,05/19/2019,Daenerys Targaryen,Neg,-0.2,0.1,05/19/2019 23:25:28,rt pernilleoe in honor of the gameofthrones finale here a repost of drawing did few year ago girlsinanimation daenerystargar
"RT @PhotosGoT: In honor of the angel that is Daenerys Targaryen, here’s a thread of photos from every episode that she was in (photos edite…",05/19/2019,Daenerys Targaryen,Neu,0.0,0.0,05/19/2019 23:25:27,rt photosgot in honor of the angel that is daenerys targaryen here a thread of photo from every episode that she wa in photo edite
already so emotional thinking of the #GameofThronesFinale... thank you daenerys targaryen. 🐉 https://t.co/tC6VT1J6nk,05/19/2019,Daenerys Targaryen,Neu,0.0,0.65,05/19/2019 23:25:17,already so emotional thinking of the gameofthronesfinale thank you daenerys targaryen http co tc6vt1j6nk
"RT @oshawildling: daenerys targaryen’s journey was a long and sad one, but she’ll always be remembered as one of the most iconic characters…",05/19/2019,Daenerys Targaryen,Pos,0.11249999999999999,0.6,05/19/2019 23:25:16,rt oshawildling daenerys targaryen journey wa long and sad one but she ll always be remembered a one of the most iconic character
"RT @yeahclarke: Thank you Emilia Clarke for bringing to life my favorite character of all time, Daenerys Targaryen. Your dedication and wor…",05/19/2019,Daenerys Targaryen,Pos,0.5,1.0,05/19/2019 23:25:04,rt yeahclarke thank you emilia clarke for bringing to life my favorite character of all time daenerys targaryen your dedication and wor
"RT @poniewozik: Having read a zillion takes, this comes closest to my thinking: the producers could make Dany's action--which 100% fits the…",05/19/2019,Daenerys Targaryen,Neu,0.0,0.0,05/19/2019 23:24:50,rt poniewozik having read zillion take this come closest to my thinking the producer could make dany action which 100 fit the
RT @MattOswaltVA: it's gonna be so weird to see Daenerys Targaryen co-starring in some R-rated comedy with Rebel Wilson this time next year…,05/19/2019,Daenerys Targaryen,Neg,-0.25,0.5,05/19/2019 23:24:49,rt mattoswaltva it gonna be so weird to see daenerys targaryen co starring in some rated comedy with rebel wilson this time next year
RT @MattOswaltVA: it's gonna be so weird to see Daenerys Targaryen co-starring in some R-rated comedy with Rebel Wilson this time next year…,05/19/2019,Daenerys Targaryen,Neg,-0.25,0.5,05/19/2019 23:24:42,rt mattoswaltva it gonna be so weird to see daenerys targaryen co starring in some rated comedy with rebel wilson this time next year
"RT @PhotosGoT: In honor of the angel that is Daenerys Targaryen, here’s a thread of photos from every episode that she was in (photos edite…",05/19/2019,Daenerys Targaryen,Neu,0.0,0.0,05/19/2019 23:24:39,rt photosgot in honor of the angel that is daenerys targaryen here a thread of photo from every episode that she wa in photo edite
anyways daenerys targaryen is the current queen of westeros lmao stay pressed https://t.co/EbZeEjwLH5,05/19/2019,Daenerys Targaryen,Pos,0.3,0.7,05/19/2019 23:24:35,anyways daenerys targaryen is the current queen of westeros lmao stay pressed http co ebzeejwlh5
daenerys targaryen in this https://t.co/BTh8FQUzcf,05/19/2019,Daenerys Targaryen,Neu,0.0,0.0,05/19/2019 23:24:33,daenerys targaryen in this http co bth8fquzcf
"RT @AkivaMCohen: If you don't understand Daenerys Targaryen's madness, congratulations - you've never had everything you loved, hoped for,…",05/19/2019,Daenerys Targaryen,Pos,0.7,0.8,05/19/2019 23:24:23,rt akivamcohen if you don understand daenerys targaryen madness congratulation you ve never had everything you loved hoped for
"RT @PhotosGoT: In honor of the angel that is Daenerys Targaryen, here’s a thread of photos from every episode that she was in (photos edite…",05/19/2019,Daenerys Targaryen,Neu,0.0,0.0,05/19/2019 23:24:17,rt photosgot in honor of the angel that is daenerys targaryen here a thread of photo from every episode that she wa in photo edite
"RT @IRONLOKl: #GameOfThronesFinale #TheFinalEpisode 

who do you want on the iron throne? 

RT for Jon Snow
LIKE for Daenerys Targaryen htt…",05/19/2019,Daenerys Targaryen,Neu,0.0,0.0,05/19/2019 23:24:16,rt ironlokl gameofthronesfinale thefinalepisode who do you want on the iron throne rt for jon snow like for daenerys targaryen htt
Tonight on #GameOfThronesFinale: As the camera takes stock of the smoldering remains of King's Landing it slowly zo… https://t.co/sCd4E94q3T,05/19/2019,Daenerys Targaryen,Neg,-0.30000000000000004,0.39999999999999997,05/19/2019 23:24:09,tonight on gameofthronesfinale a the camera take stock of the smoldering remains of king landing it slowly zo http co scd4e94q3t
RT @apiecebyguy: Jon Snow training for Daenerys Targaryen https://t.co/Zg7xvENnlr,05/19/2019,Daenerys Targaryen,Neu,0.0,0.0,05/19/2019 23:24:07,rt apiecebyguy jon snow training for daenerys targaryen http co zg7xvennlr
"RT @yeahclarke: Thank you Emilia Clarke for bringing to life my favorite character of all time, Daenerys Targaryen. Your dedication and wor…",05/19/2019,Daenerys Targaryen,Pos,0.5,1.0,05/19/2019 23:24:04,rt yeahclarke thank you emilia clarke for bringing to life my favorite character of all time daenerys targaryen your dedication and wor
All the villains that have ever been established are dead. Daenerys Targaryen has always been the real tyrant. Deat… https://t.co/1P59GewiKe,05/19/2019,Daenerys Targaryen,Neu,0.0,0.35000000000000003,05/19/2019 23:24:01,all the villain that have ever been established are dead daenerys targaryen ha always been the real tyrant deat http co 1p59gewike
So excited for the finale tonight despite some disappointments this season. And I’m still team #DaenerysTargaryen … https://t.co/XeTb1DI9c8,05/19/2019,Daenerys Targaryen,Pos,0.375,0.75,05/19/2019 23:23:44,so excited for the finale tonight despite some disappointment this season and m still team daenerystargaryen http co xetb1di9c8
RT @dragonsbIood: jon snow and daenerys targaryen will forever remain the most iconic couple of TV history https://t.co/Ctdp6Z77lz,05/19/2019,Daenerys Targaryen,Pos,0.5,0.5,05/19/2019 23:23:37,rt dragonsbiood jon snow and daenerys targaryen will forever remain the most iconic couple of tv history http co ctdp6z77lz
"Wow, I can't believe that Daenerys Targaryen cashed in her Money in the Bank Contract on Sansa Stark to win the Gam… https://t.co/7MPHRYl4rc",05/19/2019,Daenerys Targaryen,Pos,0.23333333333333336,0.6666666666666666,05/19/2019 23:23:32,wow can believe that daenerys targaryen cashed in her money in the bank contract on sansa stark to win the gam http co 7mphryl4rc
"No matter what anyone says, you'll always be my Queen 🐉👑
Daenerys Stormborn, Mother of Dragons 👑🐉🔥
#FireAndBlood… https://t.co/IkUGNfeUqM",05/19/2019,Daenerys Targaryen,Neu,0.0,0.0,05/19/2019 23:23:29,no matter what anyone say you ll always be my queen daenerys stormborn mother of dragon fireandblood http co ikugnfeuqm
"RT @oshawildling: daenerys targaryen’s journey was a long and sad one, but she’ll always be remembered as one of the most iconic characters…",05/19/2019,Daenerys Targaryen,Pos,0.11249999999999999,0.6,05/19/2019 23:23:24,rt oshawildling daenerys targaryen journey wa long and sad one but she ll always be remembered a one of the most iconic character
#DaenerysTargaryen I cannot believe I spelled that wrong in the hashtag I deserve to be dragged https://t.co/mrG18Rkz2V,05/19/2019,Daenerys Targaryen,Neg,-0.5,0.9,05/19/2019 23:23:24,daenerystargaryen cannot believe spelled that wrong in the hashtag deserve to be dragged http co mrg18rkz2v
Pengen deh liat episode terakhir game of thrones ada fight scene antara Daenerys Targaryen alias mother of dragon l… https://t.co/vYHBoanvSL,05/19/2019,Daenerys Targaryen,Neg,-0.4,0.4,05/19/2019 23:23:22,pengen deh liat episode terakhir game of throne ada fight scene antara daenerys targaryen alias mother of dragon http co vyhboanvsl
"Look who's here!!! The Mother of Dragons @emiliaclarke  
#TheFinalEpisode
#GameOfThronesFinale #emiliaclarke… https://t.co/Ljk6T6SrvQ",05/19/2019,Daenerys Targaryen,Neu,0.0,0.0,05/19/2019 23:23:15,look who here the mother of dragon emiliaclarke thefinalepisode gameofthronesfinale emiliaclarke http co ljk6t6srvq
RT @AngelaKinsey: Daenerys Targaryen and Angela Martin would probably be bffs. #motherofdragons #motherofcats 🐉 🐈 https://t.co/BUtioMmUFj,05/19/2019,Daenerys Targaryen,Neu,0.0,0.0,05/19/2019 23:23:13,rt angelakinsey daenerys targaryen and angela martin would probably be bffs motherofdragons motherofcats http co butiommufj
RT @johne1998: This scene alone cemented Daenerys Targaryen the baddest bitch in the Seven Kingdoms  https://t.co/pXFr8eh8nr,05/19/2019,Daenerys Targaryen,Neu,0.0,0.0,05/19/2019 23:23:09,rt johne1998 this scene alone cemented daenerys targaryen the baddest bitch in the seven kingdom http co pxfr8eh8nr
"RT @hemanthchintuz: #DaenerysTargaryen --THE QUEEN OF ASHES😭😭 
#GameOfThrones #TheFinalEpisode #GOTFinale #GOTS8 #JonSnow #GameOfThronesFin…",05/19/2019,Daenerys Targaryen,Neu,0.0,0.0,05/19/2019 23:23:08,rt hemanthchintuz daenerystargaryen the queen of ash gameofthrones thefinalepisode gotfinale gots8 jonsnow gameofthronesfin
"RT @PhotosGoT: In honor of the angel that is Daenerys Targaryen, here’s a thread of photos from every episode that she was in (photos edite…",05/19/2019,Daenerys Targaryen,Neu,0.0,0.0,05/19/2019 23:22:57,rt photosgot in honor of the angel that is daenerys targaryen here a thread of photo from every episode that she wa in photo edite
